date,likesCount,profileName,commentsCount,text
2020-09-16T13:18:06.000Z,0,d99b46bc88966b3e4ec0e525959e7f067066b1f5ba5ffb749c4e2574ff299a13,,😃👏👦.
2020-09-16T12:55:14.000Z,0,f1bdaba0753bbdbc07e0bd753902c89470d65fe61864691e1f9dc85f8825f29f,,Thanks 👍
2020-09-16T11:23:51.000Z,0,b14c386a753be7331da1677a06a447690f1807fddf3f4d18494ab7d1917915a7,,
2020-09-16T09:57:44.000Z,1,8dc66cd0dba32bf33a4f29920ddc14391a78c805099e8afbcfe95d0cd4e31d0b,3.0,Dont agree
2020-09-16T09:07:29.000Z,0,2bd34b4b20a2ebe28ecf312824716c67028942df6d9780597e2410cce557957a,,
2020-09-16T05:49:03.000Z,0,de8f1b746ee5ca93c14e38dd8b775bed423ebbb5c47526f51b0f683b5b82c1a4,,We are the ☣️
2020-09-16T03:53:39.000Z,0,7a17f9d311047860a199772cdf39a06abf8d1d440918c989c8c766184e9f4a68,,Among other things too !
2020-09-16T01:07:12.000Z,0,d020fdda8877b592915902d8791ec92efa00b3012e659e3463b82f1d6fd63571,,
2020-09-16T00:43:23.000Z,0,7b4aed6c1c3673033a67324d4c14b7dc7599b2a5f0841ffe4935aed7396f75e6,,Wake up people's!!!!!
2020-09-16T00:33:57.000Z,0,c5de1e353fceccab0eb03e5db41891b11788954507d71885cba2da563b93b328,,
2020-09-16T00:33:24.000Z,0,c4eb11d4956d3f6b214d4b7dc881177346821c1549c9f162ff255d06c1f82699,,Fake.
2020-09-16T00:11:13.000Z,0,a704100faf1393e4c43dce9f5ac1cc16dd97f4894142ce3d5b3a0da4a3885b6d,,
2020-09-15T23:53:57.000Z,0,af45afc1c093aab4d5041be455e60bafba3c508e909d965b3bccd94736787806,,
2020-09-15T22:59:03.000Z,3,1b58d94f58a6b60de5a1a3522ab5d11a386a9d5e82dd3632ce8b48d4efb00773,,Vote
2020-09-15T22:32:01.000Z,0,ffbbdf606a41f18c18c0f198f78e25a4017332d974b1ba780c65f8834dc57a8a,,"Msfloodprevention.com
Save lives and land"
2023-12-14T18:54:00.000Z,28,d9d8f5611fc1f172d3e10000fef3859395ba724e756630f3b90bb0b62819e0ee,34.0,I can’t help but notice the hot spots on the world map are where there are not very many thermometers. Isn’t this world-wide temperature map generated by models that fill in the areas without data?
2023-12-14T20:00:40.000Z,12,11a89093b995ae0e320ce1bc789ead0412540095fe66dfa5793c232ea824c186,,"This is becoming a trend, for those that are not paying attention 🫣"
2023-12-14T21:44:26.000Z,0,07fd6f2de3541d879c4dd66733f987873795700ef7761271e32a0f4f2366d368,1.0,Good game forfeit at 2024
2023-12-20T18:15:56.000Z,0,77dc9cf0368a7dc7fead0a3f63676f1d3e40fd28628bcde8364d504851bd3543,,"does the solar maximum affect 
the earth's core in any way -
or just the atmosphere & weather"
2023-12-14T18:40:45.000Z,24,a46059548f41394bff12b65909e97887a6bf22f097cbff6adc20ac3b5f6f511e,40.0,Ok but what about like the 5 billion years before that? I’m sure there’s been times when it was even hotter or even colder. 🙄 Stop twist things to fit the narrative.
2023-12-14T18:14:16.000Z,20,da661617629fad4bc0703ac5d879c5dcfd491a50d56965fae00da2634955e05c,,"So much denial propaganda from those who don't understand basic science...

They are part of the threat to life through their ignorance and selfishness..."
2023-12-17T16:40:35.000Z,0,282d2d15e6bbe6dafad6bb0e5f459c3a1e22d436032724f87c2fb5c83d4ad0d4,,"Not every day of course, but we've been having really beautiful summer days here in Ventura County this December."
2023-12-16T17:07:11.000Z,9,2c123d361a99cef0e5cff754d2699bf276272f2ea517d7711ee61019181185dc,2.0,Caused by human activities is the biggest lie. Get outta here NASA climate change.
2023-12-17T16:43:53.000Z,3,282d2d15e6bbe6dafad6bb0e5f459c3a1e22d436032724f87c2fb5c83d4ad0d4,,And the denialists and conspiracists show up every time.
2023-12-14T18:02:20.000Z,10,6f7e1b54130681d7c8f068edd7fdc82f2bfe96c01da583bcd1b7392f8e296c9f,15.0,"Our government promotes fear for funding, if your young, live your lives free of this nonsense…."
2023-12-15T22:42:43.000Z,14,37081c387d13a350dc7424e8d00e1311f241e067986377d7873c7eef2582408f,,"One thing is common among climate change deniers, low intelligence. Seen clearly in this comment section."
2023-12-15T04:40:57.000Z,3,3bca552f60a1f5025d6b8586faa18d2308b24a57fd834115c69f6fed8a3d91b3,3.0,"If you can’t give me a basic description about the laws of thermodynamics in closed systems, nothing crazy…just a general overview of each of the laws and how they apply to earths systems….just off the top of your head.

I will not listen to you about your opinion on climate change.
These self proclaimed critical thinkers that think they understand the complexities that is climate change crack me up"
2023-12-14T22:37:45.000Z,17,e604b33eae489ede64e419d2ce8fecad9f94c7b6e472874b02064d041fb6bc78,30.0,"From another site

The climate change hoax has collapsed. A devastating series of research papers has just been published, revealing that human activity can account for no more than a .01°C rise in global temperatures, meaning that all the human activity targeted by radical climate change alarmists — combustion engines, airplane flights, diesel tractors — has virtually no measurable impact on the temperature of the planet.

Finnish scientists spearheaded the research, releasing a paper entitled, “No Experimental Evidence for the Significant Anthropogenic Climate Change.”

This is further supported by researchers at Kobe University in Japan who published a nearly simultaneous paper that reveals how changes in our planet’s magnetic field govern the intensity of solar radiation that reaches the lower atmosphere, causing cloud formation that alters global temperatures.hat study, published in Nature, is called, “Intensified East Asian winter monsoon during the last geomagnetic reversal transition.”"
2023-12-15T19:32:02.000Z,5,1345d006dc2355fc2bcacc75c71cc3c40f2942a4133aa31c1ae21fc838c80669,11.0,"and the solar flare high activity has nothing to do with the higher November temperatures? interesting..

The only human activity to cause huge impact on the planet and change was Nuclear testing and Hydrogen bomb's that have been hugely used and tested in the past but zero accountability by Governments of the world, Cfc's were the blame towards the hole in the Ozone but interestingly Nuclear testing in the most sensitive layers of the Atmosphere have happened with Nuclear testing in the Stratosphere. It's all a huge sham with lack of accountability by the real parties responsible!"
2023-12-14T16:59:04.000Z,6,750c3e9769a608c8bd8b0b37887ecd59632bc9cfffb8db2d3e279c0d5716e99b,5.0,I love this weather couldn't have a better winter unless it was 70 would love that too
2023-12-15T11:44:47.000Z,7,86f061d58ce68c884dea33a74e661cbbf78e2867110c01054d9eef79dce0a3d6,14.0,"That normal because we are entering 12000 cycle. It happened before, mammoths extinguished så, neanderthals, Atlantis, Ice age, Great flood,... Men they all had healthy ocean som cooled down the planet and helped that few thousand people survived. Not we. From december 2024 we will be unable to stop changes and protect ourselves."
2023-12-22T15:27:58.000Z,0,a631de9badfcf02361ebe244b5cdc894d9998bf590a7f8d5cd0cf96d5a5be01f,,"We forgot a huge informations about climatic changment, the time it take to do à full Day. 

This is the most important informations that need to be added to all calculation as it easy to understand that climat change are 100% normal... if you put a chiken to heat at 200f for 18h or put 200f 12h what the change in the condition of the Meat ? They did not receive the same heat périod, well same as earth does heat more in time now then climate getting burn more long in time"
2023-12-14T19:54:36.000Z,1,94fc2ff5d122806386cc7bf775f334c7ba1ab43a6a25e1990da0ebc9ca5f54de,,I thought we are having an El Niño
2023-12-14T18:22:30.000Z,4,ff2c224cefee20e88a2b1d41a7693d6157f02fcdb68bee748522bead40afbbe4,1.0,John Kerry to the rescue with his private jet.
2023-12-15T16:43:54.000Z,6,a1a5452d5ecffd55739cc0247c77d2a472f4a2cc376055145ce210b0f967e832,,This is what happens when politicians are in charge of climate policy instead of scientists.
2023-12-14T23:29:27.000Z,18,4fce83c2a0168dada496dec4a7cd8976c9af7131d43ac75bf1ec0b9e55a1fcc2,31.0,NASA is a reliable source ; I really dont understand how people can be so ignorant...
2023-12-15T13:52:43.000Z,0,903e4d4a57cd0e155e71602d8c354202d140c040b70bdc7fb276f2308b60ed5d,,"La tendencia del calentamiento se mantiene, genera incertidumbre y preocupación, superaremos la meta del 1.5 C. no hay duda."
2023-12-15T19:30:04.000Z,1,11a84f71b6a52a1064b674fc5e9e5b13cc6bdaaed96179832e69c10df81bfc01,1.0,I wonder if over population has anything to do with this ?.
2023-12-15T03:23:16.000Z,1,1497c60576895b927ee62ed4476fc0afc59a7d663b7d3ca7bfe89af3e609cd47,3.0,Did the Canadian wilfires have an effect?
2023-12-14T17:59:40.000Z,0,bbfd0aa8dc8d95b8586b651733ed3c4cf72fd8e983bea7a492b95baee7095b95,,Vielleicht ist ja die Nordhalbkugel zZ etwas mehr der Sonne zugeneigt ❗️
2023-12-15T07:54:52.000Z,0,85cde01edfa943ee23e2d6a0911ef9bc3ea6930cbbbd1e06d03409f6aeee57b8,1.0,My friend Ben Ben thinks climate change is a hoax and thinks all the scientists who study it are corrupted by? Big climate? Dunno.
2023-12-15T15:47:22.000Z,4,e1f48a7456c87f441da371bc38bde8db965e57819d5088cbae1e0a42ea85ea5a,13.0,What agenda is NASA pushing now?
2023-12-14T20:33:40.000Z,6,0bcd63d07789f34850c3fda4f2357540182c7b51b7f5760cce6e7e515c3e64a1,1.0,Joe has it all figured out how to fix it.
2023-12-14T17:29:18.000Z,34,09cbaecd2d25d6fb92629b621b106b996ad3fc15141a9f667d59d043ca245687,10.0,"Everyone knows what's going to happen, why it's happening,  what to do and how to make a change yet we are moving faster towards the catastrophic future."
2023-12-14T22:58:57.000Z,0,85c65238676444646cbdf4d514910dfd1eececefc5b27a17e3c59327b5017a24,,oooooohot….oooooobad
2023-12-15T05:06:23.000Z,0,499b207f874ce041b349f13dea7ea8f38be0ca1b8bb30f33ec254a316c4ec688,,
2023-12-14T22:14:03.000Z,0,9ecac71aabe95e6caa8bd55e7f575130ce8daebeb7b41d4d1fd6576ef2cbb9fe,2.0,And?..
2023-12-14T19:44:08.000Z,0,683ee664d58d804c84121edbccadb86391cbf93b8822731bfaa665a1047074ef,17.0,Move the thermometer back to where it was then .. not on tarmac
2023-12-15T07:25:17.000Z,0,7e7fd22eba5a027ef7f26b559b1b101da0ca5d5ad2a8e05a4b1216436c6fec8a,4.0,What is the reason of this global augmentation of temperature?
2023-12-14T22:33:46.000Z,0,b05ff559e20d705e5f3d8415d1838a85c4b5e8e3bcb164cd03b200be332f7e37,6.0,"After Human extinction, carbon in the atmosphere will vanish and the Earth will return to whatever climate trends would have happened without us."
2023-12-14T17:19:36.000Z,21,4118b45992b63b70fe2da5e44aefbca7a7a703e332ec783287a7896b136ada73,19.0,November and December has been the coldest ever in Sweden. We had snow since middle of November and getting -10°C
2023-12-14T17:37:14.000Z,4,9e17b1a6422032d47472f0216c73aafda7587e302eed5e5c7e3609144599a922,4.0,"Back in the 90s, we used to wear sweaters on christmas here in Honduras.
Now its so hot we need to be inside a room with AC.

The world has changed… 
It can get over 110F over here. Something unprecedented in the 90s."
2023-12-14T21:06:38.000Z,2,b298dca95a155fdddd5cc5f0057d08b01f4928bb2fd6f2d7c7a14d144cfee800,,Edward Motzi This sounds like you:
2023-12-15T21:05:42.000Z,0,8ac33ca03d9904d7c9bd6c6d275d51099405de9d8b11efddda3d4ab82e85a733,,",there's still plenty of  flat earthers around."
2023-12-15T02:03:06.000Z,2,548dadd0adb832196d21f4f171ab9d787c95ae7a841f69c81ab34c9a32337cf4,93.0,It's all happened before.
2023-12-15T02:31:07.000Z,0,aa3ce139884e53183a1c08974755916dbf6a5fa07908254d72b069114913ba4b,,Y cada año será más caliente
2023-12-15T11:10:31.000Z,0,81698be4aa2b59158f46784b9a6527c0128bb103d43bce4a0a52e574e86db8ca,1.0,😅🖕
2023-12-24T07:26:22.000Z,0,a69f929cf97876f7eeea2aef2e38c0e6841a26d23706b360dbbd6254b0ed4919,,There is no time 🌤️
2023-12-25T13:34:39.000Z,0,b06c2f96e973e8f4be047dfed18c9c66d7e105cc6fe041fb0847f0f797d13406,,Heavy rain Heiker Mendozaa
2023-12-16T18:20:51.000Z,3,3650304abc3fb290ed8533f09925b8c41cb6101256efcf53bbf295af885d1a02,9.0,
2023-12-15T11:02:48.000Z,3,80a21c7b1cb08638aefec4f2a1ef9cff733c43809eadc7b93c3c1193500ce8b5,1.0,Bs
2023-12-15T19:04:09.000Z,0,31d04856a5a6169f6732b9aeec321ad25a18fd8fc67d6c4f75733c4b02f22c00,,"At a rate of 10-20 breaths per minute, join the Indoor Air Quality movement. Stay informed with alerts, guiding you to leave areas with air pollution that may pose health risks over time. 
#InflationReductionAction
#EnergyReductionAction"
2023-12-15T14:26:45.000Z,0,54f2fb95532a2d99360a47f9959dea084ae8130f834bc0add90d03a18073dc6e,,These turd stains think it’s funny.
2023-12-14T21:29:19.000Z,1,2ab87e20bd4e2c125d00743b1f9a0d0678e40cbd913899657444d66380b814ee,,Fake garbage nasa lies
2023-12-14T17:25:52.000Z,1,b8d96e124251a43b0bd80ae87ad5eefb24c2d6028b5e7c3dbe02530d62348a8d,,BS.
2021-10-31T16:30:32.000Z,3,5d20cdd169bb3f04f5fbae8284be51d3610ebc9728eaf7706e92ba492f3995d4,17.0,AGW is not linear. 
2021-10-31T16:02:45.000Z,24,461e201ee5cca5aa3f37e4763e406125f3dace1ac242628eb5fcaf6132ac8736,18.0,Cue The deniers screaming over this being  fake news
2021-10-31T20:33:24.000Z,4,1568d17e34dbe5bcd0bd73c0d9d10cfb2aa67929738b4031c4b2c8e421cf0a99,14.0,Note that the climb really starts in 1980 - exactly when China's massive industrial development began.
2021-11-01T15:42:25.000Z,120,99459d1c18c5166316e5546a6f29c49a7fdfbec7b95d890d6253ea1da3cac26c,72.0,"You are being gas-lighted. Have any of you heard at any time how the science of global temperature is measured. Probably not, which is why its so easy for NASA to fool you. They believe it themselves its been so successful a campaign. You all look at weather which is chaotic and always has been, you just hear more about it so you think its a real problem. Appeal to authority is a logical fallacy and this subject is rife with it. Check out some of the opposing thought on the subject mostly by scientist that no longer have anything to lose, Professors emeritus, retired climate scientists, they tell the truth. The orbit of Jupiter has more to do with our climate than carbon, and the sun is the major factor along with water vapor. Plants die at 150 ppm carbon and 400 ppm is no big deal. We have had ice ages with carbon at 800ppm, Do your own research people. "
2021-11-02T06:13:57.000Z,4,18bccd2792a484476500a62947b4a345920f05db89a80df86922874cc52d7c32,,To me it's just amazing to see how locked in the warming has been since 1980.  Like a turning point was hit in 1980.
2021-10-31T16:09:28.000Z,3,6edf2d9e184c83cdb0ba318a0bb063d6547828338eba5dd79e1f29ede1fbac30,,"That's one scary ""Graph"" Costume"
2021-11-01T07:04:01.000Z,0,be7602e4a42bf0ad5e7cbc602fcc62d6f88f767b26be02e78f40ad43060e9f2f,1.0,"NASA Climate Change Can you post graphics of industry revolution and the relation with CO2 emissions or Other gases that affect climate???
Regards"
2021-11-01T11:27:28.000Z,1,fbc7d1a96db0c682c8caaaf292d13527b1483b341da109a4480b130bf1607491,,Yep! I remember cooler Halloweens!
2021-11-02T01:11:13.000Z,0,ec4125901cbb325d429f3fbaa2e7a6cadcb71415b2782c257e8bd32aec416896,,"When will we all agree to just stop burning stuff? Probably never, at least in my lifetime."
2021-11-03T13:55:11.000Z,0,ff30dbae361b3c6b14e43e759d2aa882cbeae4ef9ae3b248bd323818fb15e7bc,,As soon as possible we should change our lifestyles .
2021-11-01T15:56:25.000Z,1,e80927c091be3a235a3ef57ff84ff9cb668b1ab2c9803fd597676bf284216cff,,I wish if I shared this I could also share all of your responses to the doubters in comments. They're brilliant!
2021-10-31T20:48:42.000Z,0,68f5758e1b531f9118562b0c78f8606d91ea3bd8cb771c288ba3ab041b904424,,Erin Haas Brassil check out the Anoka reference in the post for this NASA climate graph
2021-11-01T11:28:34.000Z,0,fbc7d1a96db0c682c8caaaf292d13527b1483b341da109a4480b130bf1607491,,Scary! 
2021-10-31T20:22:18.000Z,3,0bb66a6c33716a43e2448a113ccffce2827668d5a12f597a65f782397ebee377,,"Our planet, and especially Earth's ecosystems, including humans, are experiencing constant threats to  extinction humanity, at first - climate crisis, pandemics, near Earth flying objects (e.g. Appophis and other asteroids), ozone layer destruction or magnetic field altering or weakening and so on.... not speaking already about techogenical catastrophs.... if people were thinking about that, would be very helphul for ourselves....but till now we have some sceptics, denying clear signs.."
2021-10-31T18:40:27.000Z,34,99459d1c18c5166316e5546a6f29c49a7fdfbec7b95d890d6253ea1da3cac26c,30.0,"Here is what you need to know about Climate Change....No one can define it. It's a big scary phrase used to part you with your money...which when you come to think about it, everything is used to part you with your money. So you should have seen it coming."
2021-11-04T02:23:09.000Z,0,d4d1d3689c0defaf3a526d83d98adb36ddf04343631f7927940514de77c95c10,1.0,"What do we do?  Congress is negotiating away planet protections.  Oil and gas gluttons are winning the fight and we are just about out of time.  Want to remain hopeful, but it's getting tougher. What can we do?"
2021-11-03T20:01:07.000Z,1,fe727a6a649c666e3eb9e2553adc06a94f7663bf9053e3b6277a497ad0831122,,A good visual representation of those memories that so many of us have of it being colder when we were growing up!
2021-11-03T13:13:37.000Z,0,aacafc46d82db34acb67ac0f69268192716b56ec9f91a82b2e1f338723ff93c8,,Jusst Jess
2021-11-02T23:20:23.000Z,0,cb81cb65c265922904dc9755d302b814f1c8296eccea915ff643399a4be3fbaa,3.0,"Carbon increases, oxygen decreases.

Is there a graph of nitrogen in the atmo?  Shame we can't use that for energy."
2021-11-02T14:10:42.000Z,0,88afa826c029517a4858cdeaccd467d3b262a815be1164395ed6af633d6cd34f,,The industrial revolution was the beginning of the end for the human species.
2021-11-02T10:42:40.000Z,3,1bd7ddaad91e4cc66779a66d77350bc834cb9dae69109bf326eea18d2b3c29f0,,"Woah, NASA had the scariest Halloween post I’ve seen this year. "
2021-11-02T08:34:49.000Z,2,4756e2a02b34da303650c29f10fa67343b21163e0cfb848341f4ea74f03e2056,,NASA Climate Change can surely drop the mic now! Bravo.
2021-11-01T20:18:58.000Z,5,2b99cf25ff9713898208a0b585c9fdf6bf9c09a5bbcc1bf6b5e366b7ea0475e2,11.0,"At about 8243 B.P., there was a 3C rise in global surface temperature in less than a century, followed by an equally precipitous drop by 3C in less than a century. Has anybody ever explained that? (Petit et al., Nature, 1999, w/over 7,000 citations)

Then there was that retreat of the Laurentide glacier from the current location of Moraine, Ohio, that began about 23,000 years ago. What I want to know is, when we gain control of global surface temperature - a power we have never had - are we going to bring the glacial ice pack all the way back down to cover Dayton, or only enough to smother Canada?

Climate change gave us Canada. Don't hate Canada.

It also gave us Lake Erie, Niagara Falls, Nantucket, Martha's Vineyard, Cape Cod, the British Isles, Scandinavia, and Switzerland.

For the love of cheese and chocolate, don't hate Switzerland.

And if you're ever on Almenalp above the Kander Valley, just imagine Kandersteg under 1000 meters of pack ice as you look over to the alpine pasture on the opposite side."
2021-11-01T19:20:49.000Z,2,eadd85535ebb66f5d32d12d9da3497d6429e49d935a36c120ed9e13bbde71e89,,"I am not blaming or deamoning industrialization. But western industrialization is the cause. Now we know the cause, kindly direct statement to causing nations to upgrade industrialization to 7.0 to accommodate climate improvement."
2021-11-01T17:36:50.000Z,5,e26cb43d3bff07af20d5156b206f42a6a610bdc148308db85aab2df7f908ba1a,,"Give up NASA, internet has liberated its “Google scientists” and they say you’re fake. So let us with our naturally warming flat earth. "
2021-11-01T12:49:15.000Z,1,6e35f557966fe6702eea3eb502caeb7bd49ccf53099129da187776357edbfb4e,,Fact !! During the 1950s houses built in miami and south Florida  had fireplaces . None do anymore but they are slowly being eliminated into new housing constructed the further north you go . 
2021-11-01T10:46:34.000Z,19,b30b11aa9dbdae2cf34c9907f667ea8cfc36f92f7c9bec1aa055d9f1a1da7c86,3.0,Thanks for defining 'anomaly' in this context. It is tiresome to have to explain the term repeatedly for people who cannot be bothered to look it up.
2021-11-01T07:50:31.000Z,0,23ef84d46c4ddc62792a34b98009f5a6a11dea9c6c4cfa6d3281e3c5f9618a9e,,The Mother Earth is in sorrow. Can we do something?
2021-11-01T07:35:39.000Z,3,c11791073c2168fa6ff3e7b1e84d3a54f721f1a56c49354aa296b398a1fa1190,,The evidence screams that we're on a collision course with a bad future IF we do not change asap. It's about time politicians get off their penguin asses and enforce changes to  industry to reverse this ominous trend.
2021-11-01T05:26:12.000Z,0,fe4162cb0c4d5ad6c978dec0a16477142ec53b30589f837c4756fa478452e627,2.0,If it is a recurring cycle; why don’t we plan for it and be prepared for the destruction that comes.
2021-11-01T04:44:57.000Z,0,c7a747247f41969bd15e78e8310de4313c364bda6a3b21a48e45852f651bc0f5,,So depressing
2021-10-31T23:38:16.000Z,15,4756e2a02b34da303650c29f10fa67343b21163e0cfb848341f4ea74f03e2056,,"""Do you remember the famous 97% study - that 97% of climate science supported the consensus on human-caused climate change? Well we have just published an update for 2012-2021 papers in the same journal, Environmental Research Letters. The figure is now... drumroll please...99.9%!""
https://news.cornell.edu/stories/2021/10/more-999-studies-agree-humans-caused-climate-change"
2021-10-31T21:04:51.000Z,37,bc7395db440ad515dd9d0c84fcf8e8d844db8b3d02d8a35e2fd1069baab621a0,,"As Elizabeth Kolbert said in her book, ”The Sixth Extinction”  Man is doomed to be the sixth extinction if we do not act aggressively & immediately to address climate change!"
2021-10-31T19:15:08.000Z,62,1c544111b75e56596f09053397579f1724dcd7b1ae96f58b9caedbff8c5f9b0e,52.0,"Too bad we don’t see Oct 1821 or 1721, just keep going back and you will find the medieval warming period peak as high as we are now, back well before the little ice age.  #🏒"
2021-10-31T16:14:34.000Z,9,46d7facf31c42b35c8f52bf6aacc0c4a242e18a65f8d45fd813d884842d28241,22.0,"Scary! This is a great graphic to remind everyone that correlation is not causality. We know that even though kids want Halloween to be warm, the advent of trick or treating and such wishes did not *cause global temperature rises since then. For that, we should consult the experts who know even more (was: far more) than what is shown in a single graph. (Edited for clarity)"
2021-10-31T16:13:21.000Z,1,665aa8dd3c05f171a035fe6c20267b4a1179eb87e4eea7cae189d322f8e33986,,Wow! 100 years this year! I didn't know that.
2021-11-01T19:44:03.000Z,0,9dffea32981f03a206547a8639d3356b4c0ae56d5a3360bbf020614f279864c4,,Jimmy Valmer 
2021-11-02T22:20:56.000Z,0,c91e196367139dc6449a65ebae5994b59077a4c3891f174155d2c961c051ef8f,,"You are a big lier.
The Earth is Flat.
The Weather warmnes is beacause of Harp, chemtrails, and...that you and your friends did.
Its not about weather its about CONTROL.
Its new enorm."
2021-10-31T20:21:34.000Z,1,2fa391d7c43d3af695b330f108aea5f5387137ccdebb406bfd1a400b3c33dc3a,,"Small consolation, but it'll be in the high 60's as darkness falls where I live, so hopefully fewer folks will be burning wood and triggering asthma attacks and misery among young and old alike."
2022-12-22T18:12:11.000Z,126,e0d27ee7aba5366ee0cfa5b8b0c1f60551d805c253d46db68375dee9d90132d4,14.0,I can only hope to someday attain the level of patience the person running NASA’s social media has.
2022-12-24T13:24:57.000Z,7,06beccb37b8dfd8c0c54c6be67ad4df2320d2aa9eb9195fd43df1edb1dc24d56,,Great post NASA Climate Change. No doubt the fossil fuel trolls will soon be out in force.
2022-12-22T17:45:43.000Z,17,23a6f733194fbef9747c804bc931d76c5977d2a07c9932f307a9f8a0e768e7b3,4.0,Weather is not climate! Climate allows extremes in weather whether it is extreme heat or cold or extreme drought or extreme precipitation/snow.
2022-12-23T05:54:15.000Z,8,72b8586fb2583af41c07ad048ac7acb26fc68646b206b5d9b36facc871a57e27,8.0,"It's amazing that well educated people I know still claim the global warming of today is just sheer coincidense, hence continuing to hide their heads in the sand! Also they can't seem to get it into their heads that it's not so much about hot weather but more aboutEXTREME weather which we do have plenty of now."
2022-12-22T16:55:06.000Z,43,820d18f08e8fee49a3423af8f511ad04d26cd7d1b24b4411a2fe9afc5e6ffe28,,"thank you for the research you do, and for sticking to the science when people want it politicize it."
2022-12-22T21:41:52.000Z,0,d086c9bc93f770777e84eef8c91bbcf47c38592c6eec794699ac2316104d5dea,7.0,Perhaps there are new lives being born who will have solutions to problems!
2023-04-02T21:07:57.000Z,0,d9e6ad2a391c4cee46badd8b7d6b14239f6fcfa1695286489af84b36d1d63746,,It's been getting warmer ever since the end of the little ice age. How surprising 😮 🙄
2022-12-22T23:04:04.000Z,0,c842ec309899b74d521310cc4902e7a9e652cd66b48079df34d81c0942014c05,4.0,"What PPM were the CO2 levels in atmosphere about 50million years ago? 
I found a graph that claims ~1500ppm, just wanted to see if that's legit; though if the correlation with CO2 in atmosphere and global avg temp is anything to go by, it would explain why a large portion of life on earth was cold blooded, right?"
2022-12-22T17:20:18.000Z,10,3e9c52fb5e765da0ea91b66bb1f44ac63db07c6b99e6fada64bfc65cba1586f2,27.0,Do you have another graph for before 1880?I listened to Randall Carlson talk about historic temperatures and sea level changes. What is your source of information NASA goes to for such records?I'd like to compare his charts with NASAs. His charts go back around 13000 years ago.
2022-12-22T17:13:36.000Z,38,06c157adbace820ac323ec2c6af6ebffc51c26080bb75a04b39461f2e881245f,1.0,"The deniers don’t realize that it may be 20 degrees colder here but it’s that much warmer somewhere else on the planet 
Thermal energy just doesn’t disappear"
2022-12-22T17:14:46.000Z,28,7aaaa8fd8cb203980db3a1be3d63be5c903a53560bf75ddd1bd06db6c2ee6210,26.0,"NASA Climate Change how well were climate stations dispersed in 1880? What assumptions are made in terms of comparability of data from back then until now?

It does make much sense to post data points for individual months."
2022-12-23T03:05:33.000Z,0,868def242c94420148fda1b270393c063be12557e3a4e3aed9177a1496bcc68c,,"Temperature increase was constantly rising up as the data suggest and extremes were more frequent. I hope they also include extremes too, maybe next extreme can be predicted."
2022-12-23T02:49:39.000Z,1,b9bddd363777098a34a1a394f814a4416f090be0f11e899485dc4919b4036626,6.0,"please....NASA Climate Change ........
    🗺🏅🌠 ......
    Every year, the world emits 51 billion tons of greenhouse gases into the atmosphere. To prevent a climate catastrophe, we need to reduce this number to zero by the year 2050, and we must act now to do so..This is a measure of the general consumption rate on the planet for the year 2022 AD.... .. Can you know the general consumption rate for the year 1960 AD...  ????? Thank you very much for the answer..... I love you all and wish you continued success...🗺📈📈📈📈📈📈🌡📈📈🚼📈📈📈📈🌐🌦🌦🌦🌦🌦🌦🌦🌦🌦🌦"
2022-12-23T13:58:31.000Z,0,a321d07856a13a582ae21d8250d70c3d1aebf5d6b2a6cb5b9106503aecec3aef,,🇺🇸🌎
2022-12-23T01:46:05.000Z,0,0e2531a0edd2bbbb41b46c6f1a42685121e42aab4c6674cd1dd940bc19979b70,2.0,How at some stages like 1900 to 1920 temperature drops in the graph?
2022-12-22T16:55:15.000Z,0,0cc879e72726bd6a3cf2b4042c3b2b36c2cbbe9a24fce2a37aa6fd953accb1b3,,🙂🙂🙂
2023-01-12T00:14:21.000Z,0,cea568bf1e37fd17781e4ef8766f97cec043c3389948bbe8ee8ae20feaec2467,,"The next time you're sitting in bumper to bumper traffic with cars lined further than you can see, and then realize that every car expels 6 pounds of carbon per gallon burned,   it adds up"
2022-12-22T17:13:44.000Z,55,cb6d9abbee087b6ef28063c4b50fe2a4ae6780dedd9863252d4dcedde9ce22d1,2.0,"To those who cite a very cold day as evidence against global warming, Stephen Colbert once said “..and world hunger is over because I just ate lunch”"
2023-01-09T19:11:04.000Z,0,2baf03d59bee32ac08fcc8fd78b8a155e25fd2f722ee7a227ba6017289fbcdb3,,In our area of the country (Pa) a lot of the snow plowing people are Republican who have been against emissions laws. Karma is a b*tch!
2022-12-22T23:58:58.000Z,0,547bfe76351e4dc6b6654641acb5bda1ff6843a90f80032b0a6bd7a3bb614436,,politicians keep your hands off our scientists well done NASA forreal ❤️‍🩹
2022-12-23T13:49:13.000Z,3,b8bcb9b66a1851504112ad8e351bb92d60c8c4ab4f608460aa13862d38ab074a,,"Funny how every winter after a big blizzard, the same clowns will use it as their ""proof"" global warming is not true. 

Unfortunately a significant percentage of Americans vehemently  deny the reality of human induced global warning, not based on facts but solely based on their political followings. 

The science denial of the Republican party is one of the biggest threats to our planet."
2022-12-24T11:48:53.000Z,0,1fe12aea442ad8bb4dffb9e97debf2b3dd9c59f1cd2de3bff00f9049df61dde1,,Men argue. Nature acts.
2022-12-22T18:47:19.000Z,0,f63b1307f5de51de9a6993f1390ca17a1778e24e0e49d16b8aa8e58125739c92,2.0,Never seen loess spelled that way. Must be American spelling. 😉
